slide_id,水用量（kg/m3）,水泥矿物组分_C3S（%）,水泥矿物组分_C2S（%）,水泥矿物组分_C3A（%）,水泥矿物组分_C4AF（%）,胶砂抗压_7d（MPa）,胶砂抗压_28d（MPa）,胶砂抗折3d（MPa）,胶砂抗折7d（MPa）,胶砂抗折_28d（MPa）,水化热_1d（J/g）,水化热_3d（J/g）,水化热_7d（J/g）,水泥用量（kg/m3）,FA化学组分_SiO2（%）,FA化学组分_Al2O3（%）,FA化学组分_Fe2O3（%）,FA化学组分_CaO（%）,粉煤灰用量（kg/m3）,砂表观密度（kg/m3）,砂用量（kg/m3）,石1坚固性（%）,石1压碎指标（%）,石1用量（kg/m3）,石2坚固性（%）,石2压碎指标（%）,石2用量（kg/m3）,石3坚固性（%）,石3压碎指标（%）,石3用量（kg/m3）,外加剂1用量（%）,外加剂2用量（%）,28d抗压强度
682,86,46.9886,28.8626,2.065675,14.9161,30.4,49.4,5.9,6,9,169.23,227.11,259.02,63,52.5713,23.781,9.6776,4.6095,94,2730,734,0.852,9.644,450.3,0.8,6.815,600.4,0.2113,0.597,450.3,0.6,0.03,12.2
683,82,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.3,60,52.5713,23.781,9.6776,4.6095,89,2730,740,0.852,9.644,454.2,0.8,6.815,605.6,0.2093,0.597,454.2,0.6,0.03,10.6
684,86,46.9886,28.8626,2.065675,14.9161,30.4,49.4,5.9,6,9,169.23,227.11,259.02,77,52.5713,23.781,9.6776,4.6095,95,2730,707,0.852,9.644,454.2,0.8,6.815,605.6,0.2093,0.597,454.2,0.6,0.03,18.6
685,82,32.9806,44.103,1.2997,15.344885,25.4,45,4.6,5.7,8.5,158.2,228.79,258.3,74,52.5713,23.781,9.6776,4.6095,90,2730,713,0.852,9.644,458.1,0.8,6.815,610.8,0.1691,0.597,458.1,0.6,0.03,14.6
686,118,47.071,28.4044,1.7474,15.1931,26.4,51.8,4.1,5.4,8.4,151.29,247,287,177,51.86,25.98,8.02,3.44,59,2740,748,0.2,6.5,667.5,1.5,6.5,667.5,0,0,0,0.6,0.02,30.6
687,114,32.9195,44.3492,1.5816,15.3849,25.1,45.2,4.1,5.6,8.3,139.5,210,244,178.1,51.86,25.98,8.02,3.44,59.4,2740,758,0.2,6.5,676,1.5,6.5,676,0,0,0,0.5,0.02,27.8
688,118,47.071,28.4044,1.7474,15.1931,26.4,51.8,4.1,5.4,8.4,151.29,247,287,184.4,51.86,25.98,8.02,3.44,61.5,2740,750,0.2,6.5,669,1.5,6.5,669,0,0,0,0.6,0.02,33.5
689,114,32.9195,44.3492,1.5816,15.3849,25.1,45.2,4.1,5.6,8.3,139.5,210,244,190,51.86,25.98,8.02,3.44,63.3,2740,731,0.2,6.5,681.5,1.5,6.5,681.5,0,0,0,0.5,0.02,32.5
690,118,47.071,28.4044,1.7474,15.1931,26.4,51.8,4.1,5.4,8.4,151.29,247,287,221.3,51.86,25.98,8.02,3.44,73.8,2740,692,0.2,6.5,674,1.5,6.5,674,0,0,0,0.6,0.026,39.5
691,114,32.9195,44.3492,1.5816,15.3849,25.1,45.2,4.1,5.6,8.3,139.5,210,244,213.8,51.86,25.98,8.02,3.44,71.3,2740,700,0.2,6.5,682,1.5,6.5,682,0,0,0,0.6,0.03,38.3
692,122,47.071,28.4044,1.7474,15.2217,26.4,51.8,4.1,5.4,8.4,151.29,247,287,314.2,51.86,25.98,8.02,3.44,55.5,2740,609,0.2,6.5,680.5,1.5,6.5,680.5,0,0,0,0.75,0.07,56
693,120,32.9195,44.3492,1.5816,15.3849,25.1,45.2,4.1,5.6,8.3,139.5,210,244,309.1,51.86,25.98,8.02,3.44,54.6,2740,634,0.2,6.5,676,1.5,6.5,676,0,0,0,0.75,0.08,50.5
694,140,47.071,28.4044,1.7474,15.1931,26.4,51.8,4.1,5.4,8.4,151.29,247,287,218.9,51.86,25.98,8.02,3.44,72.9,2740,825,0.2,6.5,629.2,1.5,6.5,514.8,0,0,0,0.55,0.007,34.5
695,134,32.9195,44.3492,1.5816,15.3849,25.1,45.2,4.1,5.6,8.3,139.5,210,244,223.3,51.86,25.98,8.02,3.44,74.4,2740,830,0.2,6.5,632.5,1.5,6.5,517.5,0,0,0,0.45,0.008,31.8
696,142,47.071,28.4044,1.7474,15.2217,26.4,51.8,4.1,5.4,8.4,151.29,247,287,365.8,51.86,25.98,8.02,3.44,64.6,2740,699,0.2,6.5,629.75,1.5,6.5,515.25,0,0,0,0.75,0.022,60.1
697,136,32.9195,44.3492,1.5816,15.3849,25.1,45.2,4.1,5.6,8.3,139.5,210,244,350.3,51.86,25.98,8.02,3.44,61.8,2740,712,0.2,6.5,641.3,1.5,6.5,524.7,0,0,0,0.65,0.025,55.2
698,86,47.078,28.4044,1.7474,15.1727,26.4,51.8,4.1,5.4,8.4,151.29,247,287,62.6,51.86,25.98,8.02,3.44,93.8,2740,742,0.1,7,456,0,7,608,0,7,456,0.6,0.07,16.2
699,83,32.9195,44.3492,1.5816,15.3849,25.1,45.2,4.1,5.6,8.3,139.5,210,244,60.4,51.86,25.98,8.02,3.44,90.6,2740,747,0.1,7,459,0,7,612,0,7,459,0.6,0.095,15.1
700,86,47.078,28.4044,1.7474,15.1727,26.4,51.8,4.1,5.4,8.4,151.29,247,287,77.4,51.86,25.98,8.02,3.44,94.6,2740,738,0.1,7,453.3,0,7,604.4,0,7,453.3,0.6,0.085,18.8
701,83,32.9195,44.3492,1.5816,15.3849,25.1,45.2,4.1,5.6,8.3,139.5,210,244,74.7,51.86,25.98,8.02,3.44,91.3,2740,767,0.1,7,471.3,0,7,628.4,0,7,471.3,0.6,0.13,19.6
702,95,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,145.97,223.65,264.965,147,48.52,22.83,14.06,5.83,79,2750,607,0.55,4.1,499.2,0.0919,3.573,332.8,0.0252,3.476,832,0.6,0.01,35
703,113,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,175,48.52,22.83,14.06,5.83,94,2750,660,0.55,4.1,598,0.0919,3.573,897,0,0,0,0.6,0.012,35.9
704,95,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,145.97,223.65,264.965,134.5,48.52,22.83,14.06,5.83,72.5,2750,634,0.55,4.1,496.5,0.0919,3.573,331,0.0252,3.476,827.5,0.6,0.01,29.4
705,113,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,145.97,223.65,266.725,160,48.52,22.83,14.06,5.83,86,2750,688,0.55,4.1,595.6,0.0919,3.573,893.4,0,0,0,0.6,0.012,27.9
706,95,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,145.97,223.65,264.965,123.5,48.52,22.83,14.06,5.83,66.5,2750,661,0.55,4.1,493.2,0.0919,3.573,328.8,0.0252,3.476,822,0.6,0.01,22.6
707,113,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,145.97,223.65,264.965,147,48.52,22.83,14.06,5.83,79,2750,716,0.55,4.1,592.4,0.0919,3.573,888.6,0,0,0,0.6,0.012,21.4
708,97,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,204,48.52,22.83,14.06,5.83,51,2750,602,0.55,4.1,494.7,0.0919,3.573,329.8,0.0252,3.476,824.5,0.6,0.009,43.2
709,115,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,242,48.52,22.83,14.06,5.83,60.5,2750,653,0.55,4.1,591.6,0.0919,3.573,887.4,0,0,0,0.6,0.011,42.8
710,95,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,145.97,223.65,264.965,133,48.52,22.83,14.06,5.83,57,2920,727,0.55,4.1,487.2,0.0919,3.573,324.8,0.0252,3.546,812,0.6,0.01,21.5
711,113,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,188,48.52,22.83,14.06,5.83,63,2920,777,0.55,4.1,579.2,0.0919,3.573,868.8,0,0,0,0.6,0.01,27.9
712,95,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,145.97,223.65,266.725,158,48.52,22.83,14.06,5.83,53,2920,698,0.55,4.1,490.2,0.0919,3.573,326.8,0.0252,3.546,817,0.6,0.008,29.9
713,130,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,241.5,48.52,22.83,14.06,5.83,60.5,2920,844,0.55,4.1,1270,0,0,0,0,0,0,0.6,0.013,35.4
714,113,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,210,48.52,22.83,14.06,5.83,53,2920,752,0.55,4.1,586,0.0919,3.573,879,0,0,0,0.6,0.012,34.9
715,95,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,177,48.52,22.83,14.06,5.83,44,2920,673,0.55,4.1,496.2,0.0919,3.573,330.8,0.0252,3.476,827,0.6,0.01,34.8
716,115,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,236,48.52,22.83,14.06,5.83,59,2920,718,0.55,4.1,584.8,0.0919,3.573,877.2,0,0,0,0.6,0.012,42
717,115,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,263,48.52,22.83,14.06,5.83,66,2920,685,0.55,4.1,584.4,0.0919,3.573,876.6,0,0,0,0.6,0.012,46.5
718,140,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,350,48.52,22.83,14.06,5.83,87.5,2920,720,0.55,4.1,1230,0,0,0,0,0,0,0.6,0.013,49.3
719,115,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,287,48.52,22.83,14.06,5.83,72,2920,655,0.55,4.1,584.8,0.0919,3.573,877.2,0,0,0,0.6,0.012,50.5
720,113,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,197,48.52,22.83,14.06,5.83,66,2920,728,0.55,4.1,593.6,0.0919,3.573,890.4,0,0,0,0.6,0.012,31.5
721,113,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,217.5,48.52,22.83,14.06,5.83,72.5,2920,698,0.55,4.1,595.2,0.0919,3.573,892.8,0,0,0,0.6,0.012,37.4
722,135,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,225,48.52,22.83,14.06,5.83,75,2920,905,0.55,4.1,662.75,0.0919,3.573,542.25,0,0,0,0.7,0.004,31.5
723,135,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,251,48.52,22.83,14.06,5.83,63,2920,881,0.55,4.1,671.55,0.0919,3.573,549.45,0,0,0,0.7,0.004,34.3
724,135,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,277,48.52,22.83,14.06,5.83,69,2920,868,0.55,4.1,661.1,0.0919,3.573,540.9,0,0,0,0.7,0.004,40.4
725,135,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,309,48.52,22.83,14.06,5.83,77,2920,831,0.55,4.1,660,0.0919,3.573,540,0,0,0,0.7,0.004,48.1
726,135,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,337.5,48.52,22.83,14.06,5.83,84.5,2920,796,0.55,4.1,659.45,0.0919,3.573,539.55,0,0,0,0.7,0.004,53.7
727,135,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,235.5,48.52,22.83,14.06,5.83,78.5,2920,879,0.55,4.1,669.35,0.0919,3.573,547.65,0,0,0,0.7,0.004,32.5
728,135,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,259.5,48.52,22.83,14.06,5.83,86.5,2920,844,0.55,4.1,670.45,0.0919,3.573,548.55,0,0,0,0.7,0.004,39
729,115,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,246.5,48.52,22.83,14.06,5.83,82,2920,645,0.55,4.1,755,0.0618,3.573,755,0,0,0,0.7,0.011,48.5
730,135,43.3,28.2,6,13.8,28.1,47,4,5.4,7.7,152.14,235.615,279,289.5,48.52,22.83,14.06,5.83,96.5,2920,814,0.55,4.1,612,0.0919,3.573,612,0,0,0,0.7,0.0035,48.6
731,120,52.9855,20.7005,2.0938,16.6415,23.4,51,3.7,4.7,7.8,140.96,219,246,342.8,0,0,0,0,0,2940,715.5836211,0.04,4.3,555.6296352,0.01,3.49,833.4444528,0,0,0,0.7,0.03,54.8
732,118,52.9855,20.7005,2.0938,16.6415,23.4,51,3.7,4.7,7.8,140.96,219,246,295,0,0,0,0,0,2940,768.3221238,0.04,4.3,570.7535777,0.01,3.49,856.1303666,0,0,0,0.7,0.025,47.9
733,117,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,260,0,0,0,0,0,2940,796.4509152,0.04,4.3,566.3650952,0.01,3.49,849.5476428,0,0,0,0.7,0.023,34
734,116,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,232,0,0,0,0,0,2940,824.7409969,0.04,4.3,561.7154898,0.01,3.49,842.5732347,0,0,0,0.7,0.014,27.2
735,117,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,212.7,0,0,0,0,0,2940,863.7616235,0.04,4.3,563.7181122,0.01,3.49,845.5771683,0,0,0,0.7,0.012,26.7
736,115,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,262.88,52.9103,22.4354,12.1606,6.19,65.72,2940,725.3883054,0.04,4.3,563.2426842,0.01,3.49,844.8640263,0,0,0,0.7,0.03,48.7
737,112,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,224.48,52.9103,22.4354,12.1606,6.19,56.12,2940,773.2950929,0.04,4.3,574.4477833,0.01,3.49,861.6716749,0,0,0,0.7,0.026,38.6
738,111,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,197.36,52.9103,22.4354,12.1606,6.19,49.34,2940,804.0416302,0.04,4.3,571.762937,0.01,3.49,857.6444055,0,0,0,0.7,0.021,32.7
739,110,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,176,52.9103,22.4354,12.1606,6.19,44,2940,841.3894217,0.04,4.3,573.054417,0.01,3.49,859.5816254,0,0,0,0.7,0.015,30.4
740,111,53.0101,20.7005,2.0938,16.6421,23.4,51,3.7,4.7,7.8,140.96,219,246,161.44,52.9103,22.4354,12.1606,6.19,40.36,2940,865.2463661,0.04,4.3,564.6871021,0.01,3.49,847.0306531,0,0,0,0.7,0.013,20.6
741,113,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,225.96,52.9103,22.4354,12.1606,6.19,96.84,2940,721.0662771,0.04,4.3,559.8867564,0.01,3.49,839.8301345,0,0,0,0.7,0.022,34.9
742,111,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,194.25,52.9103,22.4354,12.1606,6.19,83.25,2940,763.2523417,0.04,4.3,566.9874538,0.01,3.49,850.4811807,0,0,0,0.7,0.02,29.8
743,110,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,171.08,52.9103,22.4354,12.1606,6.19,73.32,2940,799.0759921,0.04,4.3,568.2318166,0.01,3.49,852.3477249,0,0,0,0.7,0.018,25.4
744,109,53.0101,20.7005,2.0938,16.6421,23.4,51,3.7,4.7,7.8,140.96,219,246,152.6,52.9103,22.4354,12.1606,6.19,65.4,2940,836.4661371,0.04,4.3,569.7012609,0.01,3.49,854.5518914,0,0,0,0.7,0.016,24
745,110,53.0101,20.7005,2.0938,16.6421,23.4,51,3.7,4.7,7.8,140.96,219,246,140,52.9103,22.4354,12.1606,6.19,60,2940,861.4351394,0.04,4.3,562.1997752,0.01,3.49,843.2996628,0,0,0,0.7,0.014,17.7
746,145,52.9855,20.7005,2.0938,16.6415,23.4,51,3.7,4.7,7.8,140.96,219,246,342.8,0,0,0,0,0,2940,715.5836211,0.04,4.3,694.537044,0.01,3.49,694.537044,0,0,0,0.7,0.008,52.9
747,143,52.9855,20.7005,2.0938,16.6415,23.4,51,3.7,4.7,7.8,140.96,219,246,295,0,0,0,0,0,2940,768.3221238,0.04,4.3,713.4419721,0.01,3.49,713.4419721,0,0,0,0.7,0.006,44.5
748,142,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,260,0,0,0,0,0,2940,796.4509152,0.04,4.3,707.956369,0.01,3.49,707.956369,0,0,0,0.7,0.005,41.2
749,146,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,232,0,0,0,0,0,2940,824.7409969,0.04,4.3,702.1443622,0.01,3.49,702.1443622,0,0,0,0.7,0.004,38.4
750,150,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,212.7,0,0,0,0,0,2940,863.7616235,0.04,4.3,704.6476402,0.01,3.49,704.6476402,0,0,0,0.7,0.004,32
751,130,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,262.88,52.9103,22.4354,12.1606,6.19,65.72,2940,725.3883054,0.04,4.3,704.0533553,0.01,3.49,704.0533553,0,0,0,0.7,0.008,59.9
752,127,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,224.48,52.9103,22.4354,12.1606,6.19,56.12,2940,773.2950929,0.04,4.3,718.0597291,0.01,3.49,718.0597291,0,0,0,0.7,0.008,45.6
753,126,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,197.36,52.9103,22.4354,12.1606,6.19,49.34,2940,804.0416302,0.04,4.3,714.7036713,0.01,3.49,714.7036713,0,0,0,0.7,0.006,40.2
754,134,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,176,52.9103,22.4354,12.1606,6.19,44,2940,841.3894217,0.04,4.3,716.3180212,0.01,3.49,716.3180212,0,0,0,0.7,0.004,37.6
755,140,53.0101,20.7005,2.0938,16.6421,23.4,51,3.7,4.7,7.8,140.96,219,246,161.44,52.9103,22.4354,12.1606,6.19,40.36,2940,865.2463661,0.04,4.3,705.8588776,0.01,3.49,705.8588776,0,0,0,0.7,0.004,29.3
756,125,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,225.96,52.9103,22.4354,12.1606,6.19,96.84,2940,721.0662771,0.04,4.3,699.8584455,0.01,3.49,699.8584455,0,0,0,0.7,0.008,47.9
757,123,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,194.25,52.9103,22.4354,12.1606,6.19,83.25,2940,763.2523417,0.04,4.3,708.7343173,0.01,3.49,708.7343173,0,0,0,0.7,0.007,43.6
758,121,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,171.08,52.9103,22.4354,12.1606,6.19,73.32,2940,799.0759921,0.04,4.3,710.2897708,0.01,3.49,710.2897708,0,0,0,0.7,0.004,38.8
759,128,53.0101,20.7005,2.0938,16.6421,23.4,51,3.7,4.7,7.8,140.96,219,246,152.6,52.9103,22.4354,12.1606,6.19,65.4,2940,836.4661371,0.04,4.3,712.1265762,0.01,3.49,712.1265762,0,0,0,0.7,0.003,34.9
760,134,53.0101,20.7005,2.0938,16.6421,23.4,51,3.7,4.7,7.8,140.96,219,246,140,52.9103,22.4354,12.1606,6.19,60,2940,861.4351394,0.04,4.3,702.749719,0.01,3.49,702.749719,0,0,0,0.7,0.003,24.8
761,122,52.9855,20.7005,2.0938,16.6415,23.4,51,3.7,4.7,7.8,140.96,219,246,406.6666667,0,0,0,0,0,2940,630.7155604,0.04,4.3,588.6678563,0.01,3.49,883.0017845,0,0,0,0.7,0.015,65.9
762,120,52.9855,20.7005,2.0938,16.6415,23.4,51,3.7,4.7,7.8,140.96,219,246,342.8571429,0,0,0,0,0,2940,668.8329659,0.04,4.3,595.4770923,0.01,3.49,893.2156384,0,0,0,0.7,0.008,55.6
763,118,52.9855,20.7005,2.0938,16.6415,23.4,51,3.7,4.7,7.8,140.96,219,246,295,0,0,0,0,0,2940,699.6435418,0.04,4.3,594.6970105,0.01,3.49,892.0455158,0,0,0,0.7,0.008,44.9
764,114,52.9855,20.7005,2.0938,16.6415,23.4,51,3.7,4.7,7.8,140.96,219,246,304,52.9103,22.4354,12.1606,6.19,76,2940,648.5141022,0.04,4.3,605.2798287,0.01,3.49,907.9197431,0,0,0,0.7,0.01,66.1
765,112,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,256,52.9103,22.4354,12.1606,6.19,64,2940,688.8950328,0.04,4.3,613.3388034,0.01,3.49,920.0082051,0,0,0,0.7,0.007,55.1
766,110,53.0101,20.7005,2.0938,16.6417,23.4,51,3.7,4.7,7.8,140.96,219,246,220,52.9103,22.4354,12.1606,6.19,55,2940,718.5882614,0.04,4.3,610.8000222,0.01,3.49,916.2000332,0,0,0,0.7,0.006,44.6
767,193,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,343,60.65,22.43,9.28,2.72,86,2640,962,0.231,7.828,726,0,0,0,0,0,0,0.7,0,59.6
768,195,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,347,60.65,22.43,9.28,2.72,87,2640,1002,0.231,7.828,668,0,0,0,0,0,0,0.7,0,61.2
769,197,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,350,60.65,22.43,9.28,2.72,88,2640,1029,0.231,7.828,605,0,0,0,0,0,0,0.7,0,59.5
770,199,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,354,60.65,22.43,9.28,2.72,88,2640,1075,0.231,7.828,554,0,0,0,0,0,0,0.7,0,60.4
771,203,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,406,60.65,22.43,9.28,2.72,102,2640,1002,0.231,7.828,564,0,0,0,0,0,0,0.7,0,65.2
772,206,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,412,60.65,22.43,9.28,2.72,103,2640,1034,0.231,7.828,509,0,0,0,0,0,0,0.7,0,69.1
773,208,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,416,60.65,22.43,9.28,2.72,104,2640,1069,0.231,7.828,458,0,0,0,0,0,0,0.7,0,68.3
774,210,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,420,60.65,22.43,9.28,2.72,105,2640,1107,0.231,7.828,410,0,0,0,0,0,0,0.7,0,68
775,197,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,394,60.65,22.43,9.28,2.72,99,2640,1120,0.231,7.828,480,0,0,0,0,0,0,0.7,0,70.6
776,195,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,347,60.65,22.43,9.28,2.72,87,2640,997,0.231,7.828,665,0,0,0,0,0,0,0.7,0,63.9
777,195,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,406,49.72,20.51,12.6,6.9,44,2640,998,0.231,7.828,665,0,0,0,0,0,0,0.6,0,56.5
778,195,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,406,49.72,20.51,12.6,6.9,44,2640,998,0.231,7.828,665,0,0,0,0,0,0,0.6,5,51.2
779,192,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,362,49.72,20.51,12.6,6.9,88,2640,994,0.231,7.828,662,0,0,0,0,0,0,0.6,0,50.9
780,192,52.55,24.65,2.83,13.92,29.3,46.2,4.6,5.8,8,165.77,233,258,362,49.72,20.51,12.6,6.9,88,2640,994,0.231,7.828,662,0,0,0,0,0,0,0.6,5,44.9
781,120,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,400,0,0,0,0,0,2640,585,0.2,7.8,651,0.1,6.8,651,0,0,0,0.43,0.014,58.2
782,115,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,329,0,0,0,0,0,2640,605,0.2,7.8,673,0.1,6.8,673,0,0,0,0.43,0.01,48.1
783,113,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,283,0,0,0,0,0,2640,635,0.2,7.8,674,0.1,6.8,674,0,0,0,0.43,0.011,43.6
784,114,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,253,0,0,0,0,0,2640,662,0.2,7.8,672,0.1,6.8,672,0,0,0,0.43,0.012,34.5
785,116,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,232,0,0,0,0,0,2640,693,0.2,7.8,673,0.1,6.8,673,0,0,0,0.43,0.012,29.2
786,118,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,215,0,0,0,0,0,2640,720,0.2,7.8,668,0.1,6.8,668,0,0,0,0.43,0.01,28
787,111,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,296,42.8331,22.1861,12.71696667,5.9997,74,2640,623,0.2,7.8,662,0.1,6.8,662,0,0,0,0.45,0.011,57.8
788,109,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,249,42.8331,22.1861,12.71696667,5.9997,62,2640,652,0.2,7.8,662,0.1,6.8,662,0,0,0,0.43,0.008,43.4
789,105,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,210,42.8331,22.1861,12.71696667,5.9997,53,2640,664,0.2,7.8,674,0.1,6.8,674,0,0,0,0.43,0.008,36.3
790,106,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,188,42.8331,22.1861,12.71696667,5.9997,47,2640,690,0.2,7.8,669,0.1,6.8,669,0,0,0,0.43,0.01,30.8
791,105,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,245,42.8331,22.1861,12.71696667,5.9997,105,2640,620,0.2,7.8,690,0.1,6.8,690,0,0,0,0.45,0.015,63.2
792,103,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,206,42.8331,22.1861,12.71696667,5.9997,88,2640,644,0.2,7.8,684,0.1,6.8,684,0,0,0,0.43,0.009,45
793,101,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,177,42.8331,22.1861,12.71696667,5.9997,76,2640,669,0.2,7.8,679,0.1,6.8,679,0,0,0,0.43,0.008,34.2
794,102,46.5123,29.0364,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,159,42.8331,22.1861,12.71696667,5.9997,68,2640,700,0.2,7.8,680,0.1,6.8,680,0,0,0,0.43,0.008,24.6
795,105,46.5123,29.0364,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,147,42.8331,22.1861,12.71696667,5.9997,63,2640,717,0.2,7.8,666,0.1,6.8,666,0,0,0,0.43,0.009,21.2
796,96,46.5193,29.0364,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,144,42.8331,22.1861,12.71696667,5.9997,96,2640,688,0.2,7.8,699,0.1,6.8,699,0,0,0,0.43,0.009,42.2
